Layer,Color,Linetype,Elevation,LineWt,RefName,Angle,X_Cordinat,Y_Cordinat,Ulb_Name
Streetlight,254,Continuous,13.286067818,25,PEP,359.803654299,403813.0011,1428342.4739,Tambaram
Streetlight,254,Continuous,14.2190827076,25,PEP,359.803654299,403755.467,1428326.2898,Tambaram
Streetlight,254,Continuous,13.2444805262,25,PEP,359.803654299,403779.2516,1428325.9109,Tambaram
Streetlight,254,Continuous,13.1547079588,25,PEP,359.803654299,403808.8144,1428319.5872,Tambaram
Streetlight,254,Continuous,12.9765623965,25,PEP,359.803654299,403760.5259,1428250.5995,Tambaram
Streetlight,254,Continuous,13.0017546982,25,PEP,359.803654299,403772.1233,1428283.8078,Tambaram
Streetlight,254,Continuous,12.703145947,25,PEP,359.803654299,403782.1386,1428286.7911,Tambaram
Streetlight,254,Continuous,12.5116044782,25,PEP,359.803654299,403833.358,1428220.2998,Tambaram
Streetlight,254,Continuous,12.8711945948,25,PEP,359.803654299,403311.4683,1428184.6763,Tambaram
Streetlight,254,Continuous,13.3760403242,25,PEP,359.803654299,403347.7241,1428218.392,Tambaram
Streetlight,254,Continuous,13.3260555985,25,PEP,359.803654299,403377.0928,1428243.0164,Tambaram
Streetlight,254,Continuous,13.5369911409,25,PEP,359.803654299,403395.1535,1428257.9576,Tambaram
Streetlight,254,Continuous,13.79591202,25,PEP,359.803654299,403422.0472,1428278.023,Tambaram
Streetlight,254,Continuous,14.1508035723,25,PEP,359.803654299,403495.0859,1428339.0108,Tambaram
Streetlight,254,Continuous,14.1608005175,25,PEP,359.803654299,403518.1261,1428359.6185,Tambaram
Streetlight,254,Continuous,14.2927601933,25,PEP,359.803654299,403560.0347,1428391.1249,Tambaram
Streetlight,254,Continuous,14.4667070387,25,PEP,359.803654299,403587.7963,1428413.665,Tambaram
Streetlight,254,Continuous,14.5566795449,25,PEP,359.803654299,403606.9662,1428429.2592,Tambaram
Streetlight,254,Continuous,14.5016963466,25,PEP,359.803654299,403627.8646,1428447.4479,Tambaram
Streetlight,254,Continuous,14.4627082606,25,PEP,359.803654299,403656.4218,1428469.7654,Tambaram
Streetlight,254,Continuous,14.4527113155,25,PEP,359.803654299,403690.0177,1428497.2567,Tambaram
Streetlight,254,Continuous,14.59766702,25,PEP,359.803654299,403805.5193,1428582.0684,Tambaram
Streetlight,254,Continuous,14.4817024564,25,PEP,359.803654299,403844.7565,1428598.6048,Tambaram
Streetlight,254,Continuous,12.5935794283,25,PEP,359.803654299,403427.3239,1428113.6147,Tambaram
Streetlight,254,Continuous,13.1181191396,25,PEP,359.803654299,403494.191,1428131.6543,Tambaram
Streetlight,254,Continuous,13.9378686409,25,PEP,359.803654299,403517.0559,1428172.2381,Tambaram
Streetlight,254,Continuous,13.6469575374,25,PEP,359.803654299,403545.8511,1428166.9192,Tambaram
Streetlight,254,Continuous,13.6249642581,25,PEP,359.803654299,403551.6291,1428204.5176,Tambaram
Streetlight,254,Continuous,13.7209349314,25,PEP,359.803654299,403548.3073,1428186.0224,Tambaram
Streetlight,254,Continuous,13.181099894,25,PEP,359.803654299,403563.0791,1428117.4663,Tambaram
Streetlight,254,Continuous,13.7129373753,25,PEP,359.803654299,403489.404,1428203.0369,Tambaram
Streetlight,254,Continuous,13.8568933853,25,PEP,359.803654299,403422.5779,1428192.777,Tambaram
Streetlight,254,Continuous,13.7469269888,25,PEP,359.803654299,403409.5721,1428195.8061,Tambaram
Streetlight,254,Continuous,13.286067818,25,PEP,359.803654299,403439.0203,1428157.1065,Tambaram
Streetlight,254,Continuous,12.9171805424,25,PEP,359.803654299,403440.7791,1428091.3945,Tambaram
Streetlight,254,Continuous,12.3983390898,25,PEP,359.803654299,403479.96,1428069.9659,Tambaram
Streetlight,254,Continuous,14.0958203741,25,PEP,359.803654299,403460.8379,1428187.5249,Tambaram
Streetlight,254,Continuous,13.0671347194,25,PEP,359.803654299,403535.4369,1428088.6726,Tambaram
Streetlight,254,Continuous,12.9321759601,25,PEP,359.803654299,403558.7625,1428089.5357,Tambaram
Streetlight,254,Continuous,12.2613809414,25,PEP,359.803654299,403567.1436,1428066.3466,Tambaram
Streetlight,254,Continuous,12.8082138404,25,PEP,359.803654299,403602.8511,1428081.7314,Tambaram
Streetlight,254,Continuous,12.8971866521,25,PEP,359.803654299,403573.6935,1428081.4139,Tambaram
Streetlight,254,Continuous,13.0621362469,25,PEP,359.803654299,403593.9417,1428144.6994,Tambaram
Streetlight,254,Continuous,13.5169972506,25,PEP,359.803654299,403588.3078,1428163.6006,Tambaram
Streetlight,254,Continuous,13.6509563155,25,PEP,359.803654299,403597.3135,1428190.1585,Tambaram
Streetlight,254,Continuous,13.6309624252,25,PEP,359.803654299,403843.3365,1428365.2035,Tambaram
Streetlight,254,Continuous,7.77375226926,25,PEP,359.803654299,402731.8386,1427651.3865,Tambaram
Streetlight,254,Continuous,14.1897916584,25,PEP,359.803654299,403990.9802,1428421.8104,Tambaram
Streetlight,254,Continuous,13.8728884975,25,PEP,359.803654299,403954.4889,1428418.6271,Tambaram
Streetlight,254,Continuous,14.0418368703,25,PEP,359.803654299,403956.0647,1428438.0499,Tambaram
Streetlight,254,Continuous,13.723934015,25,PEP,359.803654299,403925.9969,1428437.865,Tambaram
Streetlight,254,Continuous,13.7009410411,25,PEP,359.803654299,403907.7902,1428438.4178,Tambaram
Streetlight,254,Continuous,13.6879450125,25,PEP,359.803654299,403888.8369,1428438.4799,Tambaram
Streetlight,254,Continuous,13.727932793,25,PEP,359.803654299,403870.2572,1428438.8609,Tambaram
Streetlight,254,Continuous,13.7499260723,25,PEP,359.803654299,403857.8339,1428438.1075,Tambaram
Streetlight,254,Continuous,13.9508646696,25,PEP,359.803654299,403839.6966,1428438.2343,Tambaram
Streetlight,254,Continuous,14.0718277057,25,PEP,359.803654299,403996.1749,1428514.9429,Tambaram
Streetlight,254,Continuous,14.0868231234,25,PEP,359.803654299,403999.5955,1428534.3184,Tambaram
Streetlight,254,Continuous,13.9978503117,25,PEP,359.803654299,403954.876,1428493.7892,Tambaram
Streetlight,254,Continuous,14.1318093766,25,PEP,359.803654299,403979.5622,1428493.1319,Tambaram
Streetlight,254,Continuous,13.7619224065,25,PEP,359.803654299,403863.7214,1428497.8622,Tambaram
Streetlight,254,Continuous,13.9628610037,25,PEP,359.803654299,403926.2633,1428494.2531,Tambaram
Streetlight,254,Continuous,13.8898833042,25,PEP,359.803654299,403909.6028,1428494.9113,Tambaram
Streetlight,254,Continuous,13.7909135474,25,PEP,359.803654299,403886.7657,1428490.8344,Tambaram
Streetlight,254,Continuous,13.873888192,25,PEP,359.803654299,403891.7676,1428514.387,Tambaram
Streetlight,254,Continuous,13.9598619202,25,PEP,359.803654299,403892.7567,1428545.0758,Tambaram
Streetlight,254,Continuous,13.9988500062,25,PEP,359.803654299,403890.392,1428570.5384,Tambaram
Streetlight,254,Continuous,14.5176914589,25,PEP,359.803654299,403865.4859,1428584.3048,Tambaram
Streetlight,254,Continuous,14.3687369763,25,PEP,359.803654299,403910.3932,1428591.7773,Tambaram
Streetlight,254,Continuous,14.1827937968,25,PEP,359.803654299,403892.8479,1428588.3485,Tambaram
Streetlight,254,Continuous,14.7546190586,25,PEP,359.803654299,403941.6025,1428553.7344,Tambaram
Streetlight,254,Continuous,14.6426532731,25,PEP,359.803654299,403939.7522,1428573.5918,Tambaram
Streetlight,254,Continuous,14.5856706858,25,PEP,359.803654299,403936.3648,1428596.5559,Tambaram
Streetlight,254,Continuous,14.7866092831,25,PEP,359.803654299,403982.3655,1428599.8132,Tambaram
Streetlight,254,Continuous,14.8385933978,25,PEP,359.803654299,404005.676,1428604.0583,Tambaram
Streetlight,254,Continuous,14.6946373878,25,PEP,359.803654299,404019.6067,1428636.2347,Tambaram
Streetlight,254,Continuous,14.6606477743,25,PEP,359.803654299,404023.3923,1428654.1888,Tambaram
Streetlight,254,Continuous,13.1486098223,25,PEP,359.803654299,403853.9796,1428337.6969,Tambaram
Streetlight,254,Continuous,13.0288464196,25,PEP,359.803654299,403851.3075,1428323.5363,Tambaram
Streetlight,254,Continuous,12.9647660012,25,PEP,359.803654299,403852.6894,1428309.3849,Tambaram
Streetlight,254,Continuous,12.6703559669,25,PEP,359.803654299,403842.0747,1428273.6061,Tambaram
Streetlight,254,Continuous,13.0642356054,25,PEP,359.803654299,403863.1383,1428275.7498,Tambaram
Streetlight,254,Continuous,15.0595258853,25,PEP,359.803654299,404121.9531,1428412.3898,Tambaram
Streetlight,254,Continuous,15.2494678429,25,PEP,359.803654299,404124.6703,1428448.5457,Tambaram
Streetlight,254,Continuous,13.1311151683,25,PEP,359.803654299,403295.9369,1428066.5785,Tambaram
Streetlight,254,Continuous,13.0731328865,25,PEP,359.803654299,403298.0702,1428092.233,Tambaram
Streetlight,254,Continuous,13.0061533541,25,PEP,359.803654299,403269.7341,1428102.4306,Tambaram
Streetlight,254,Continuous,12.8921881795,25,PEP,359.803654299,403245.1341,1428118.0298,Tambaram
Streetlight,254,Continuous,12.9201796259,25,PEP,359.803654299,403254.3946,1428127.5301,Tambaram
Streetlight,254,Continuous,12.2443861346,25,PEP,359.803654299,403327.1617,1428133.4604,Tambaram
Streetlight,254,Continuous,12.6792532481,25,PEP,359.803654299,403290.2337,1428140.3505,Tambaram
Streetlight,254,Continuous,12.817211091,25,PEP,359.803654299,403294.0471,1428166.0904,Tambaram
Streetlight,254,Continuous,14.5236896259,25,PEP,359.803654299,403866.4694,1428613.4443,Tambaram
Streetlight,254,Continuous,8.54251735032,25,PEP,359.803654299,402742.5105,1427697.167,Tambaram
Streetlight,254,Continuous,9.11134352863,25,PEP,359.803654299,402850.4418,1427783.8742,Tambaram
Streetlight,254,Continuous,8.61149627177,25,PEP,359.803654299,402890.7464,1427776.1242,Tambaram
Streetlight,254,Continuous,8.61249596628,25,PEP,359.803654299,402891.1351,1427792.7818,Tambaram
Streetlight,254,Continuous,11.0807417207,25,PEP,359.803654299,403128.4189,1428013.9075,Tambaram
Streetlight,254,Continuous,11.6745602618,25,PEP,359.803654299,403154.8419,1428037.1789,Tambaram
Streetlight,254,Continuous,11.2816803179,25,PEP,359.803654299,403239.075,1428037.9249,Tambaram
Streetlight,254,Continuous,12.2973699439,25,PEP,359.803654299,403194.0677,1428070.3842,Tambaram
Streetlight,254,Continuous,12.2023989651,25,PEP,359.803654299,403202.5901,1428078.338,Tambaram
Streetlight,254,Continuous,11.756535212,25,PEP,359.803654299,403220.0921,1428055.5825,Tambaram
Streetlight,254,Continuous,12.2483849127,25,PEP,359.803654299,403214.244,1428088.7064,Tambaram
Streetlight,254,Continuous,12.1714084351,25,PEP,359.803654299,403206.6859,1428081.796,Tambaram
Streetlight,254,Continuous,12.3083665835,25,PEP,359.803654299,403699.8684,1428100.2231,Tambaram
Streetlight,254,Continuous,12.9021851247,25,PEP,359.803654299,403658.7822,1428107.2944,Tambaram
Streetlight,254,Continuous,12.9121820698,25,PEP,359.803654299,403618.8066,1428115.1493,Tambaram
Streetlight,254,Continuous,12.6192715773,25,PEP,359.803654299,403632.1219,1428139.9178,Tambaram
Streetlight,254,Continuous,12.8292074252,25,PEP,359.803654299,403608.3282,1428141.2744,Tambaram
Streetlight,254,Continuous,13.5899749501,25,PEP,359.803654299,403877.5055,1428356.0957,Tambaram
Streetlight,254,Continuous,15.3734299626,25,PEP,359.803654299,404080.2061,1428297.6987,Tambaram
Streetlight,254,Continuous,15.2624638716,25,PEP,359.803654299,404040.3226,1428304.5123,Tambaram
Streetlight,254,Continuous,14.1438057107,25,PEP,359.803654299,404008.6595,1428312.1888,Tambaram
Streetlight,254,Continuous,13.9768567269,25,PEP,359.803654299,403986.6479,1428316.3296,Tambaram
Streetlight,254,Continuous,13.2640745387,25,PEP,359.803654299,403926.5215,1428302.8608,Tambaram
Streetlight,254,Continuous,7.65678801116,25,PEP,359.803654299,402731.8906,1427630.8515,Tambaram
Streetlight,254,Continuous,7.97369117201,25,PEP,359.803654299,402818.8472,1427574.8928,Tambaram
Streetlight,254,Continuous,7.6747825124,25,PEP,359.803654299,402794.0176,1427568.183,Tambaram
Streetlight,254,Continuous,7.89771438897,25,PEP,359.803654299,402795.122,1427592.6534,Tambaram
Streetlight,254,Continuous,8.01967711964,25,PEP,359.803654299,402818.1303,1427615.9784,Tambaram
Streetlight,254,Continuous,7.75575776802,25,PEP,359.803654299,402796.5439,1427617.7199,Tambaram
Streetlight,254,Continuous,9.36526593512,25,PEP,359.803654299,402933.8037,1427735.0841,Tambaram
Streetlight,254,Continuous,9.3492708229,25,PEP,359.803654299,402956.8696,1427734.8619,Tambaram
Streetlight,254,Continuous,7.87372172064,25,PEP,359.803654299,402958.4285,1427755.2986,Tambaram
Streetlight,254,Continuous,9.11034383412,25,PEP,359.803654299,402958.3909,1427799.8425,Tambaram
Streetlight,254,Continuous,9.34727143387,25,PEP,359.803654299,402959.0159,1427777.4857,Tambaram
Streetlight,254,Continuous,9.00637560469,25,PEP,359.803654299,402953.3094,1427781.0095,Tambaram
Streetlight,254,Continuous,9.01537285531,25,PEP,359.803654299,402929.5003,1427774.9765,Tambaram
Streetlight,254,Continuous,9.59819475681,25,PEP,359.803654299,403299.9629,1427533.7203,Tambaram
Streetlight,254,Continuous,9.7501483229,25,PEP,359.803654299,403294.8778,1427499.6186,Tambaram
Streetlight,254,Continuous,9.26529648374,25,PEP,359.803654299,403236.2587,1427508.6893,Tambaram
Streetlight,254,Continuous,9.02037132788,25,PEP,359.803654299,403170.8954,1427412.45,Tambaram
Streetlight,254,Continuous,8.94839332289,25,PEP,359.803654299,403174.2919,1427433.3781,Tambaram
Streetlight,254,Continuous,9.27829251242,25,PEP,359.803654299,403184.5994,1427503.0813,Tambaram
Streetlight,254,Continuous,9.58519872814,25,PEP,359.803654299,403257.4656,1427536.0885,Tambaram
Streetlight,254,Continuous,9.52121827926,25,PEP,359.803654299,403223.463,1427526.6105,Tambaram
Streetlight,254,Continuous,9.63418375931,25,PEP,359.803654299,403198.7785,1427518.8616,Tambaram
Streetlight,254,Continuous,9.90810005607,25,PEP,359.803654299,403202.2829,1427531.4366,Tambaram
Streetlight,254,Continuous,9.84212021816,25,PEP,359.803654299,403206.7199,1427555.4784,Tambaram
Streetlight,254,Continuous,10.4439363154,25,PEP,359.803654299,403151.7168,1427569.5246,Tambaram
Streetlight,254,Continuous,10.118035904,25,PEP,359.803654299,403134.601,1427579.29,Tambaram
Streetlight,254,Continuous,9.79313518699,25,PEP,359.803654299,403108.4413,1427583.6353,Tambaram
Streetlight,254,Continuous,9.82512541143,25,PEP,359.803654299,403076.4244,1427587.6084,Tambaram
Streetlight,254,Continuous,9.62518650869,25,PEP,359.803654299,403058.8318,1427588.3261,Tambaram
Streetlight,254,Continuous,9.96208355981,25,PEP,359.803654299,403299.5733,1427626.0489,Tambaram
Streetlight,254,Continuous,10.1130374314,25,PEP,359.803654299,403315.5247,1427654.9295,Tambaram
Streetlight,254,Continuous,10.2010105486,25,PEP,359.803654299,403291.2466,1427654.5882,Tambaram
Streetlight,254,Continuous,10.2519949688,25,PEP,359.803654299,403254.2241,1427626.6156,Tambaram
Streetlight,254,Continuous,10.2030099376,25,PEP,359.803654299,403247.5497,1427652.5221,Tambaram
Streetlight,254,Continuous,10.5668987406,25,PEP,359.803654299,403240.8128,1427628.0474,Tambaram
Streetlight,254,Continuous,10.2909830548,25,PEP,359.803654299,403213.398,1427628.8709,Tambaram
Streetlight,254,Continuous,10.4789256234,25,PEP,359.803654299,403155.4463,1427667.611,Tambaram
Streetlight,254,Continuous,10.3819552556,25,PEP,359.803654299,403190.7563,1427628.2787,Tambaram
Streetlight,254,Continuous,10.2369995511,25,PEP,359.803654299,403176.7781,1427627.1975,Tambaram
Streetlight,254,Continuous,10.3709586159,25,PEP,359.803654299,403152.0365,1427652.9621,Tambaram
Streetlight,254,Continuous,9.75914557352,25,PEP,359.803654299,403161.8467,1427626.3473,Tambaram
Streetlight,254,Continuous,10.3559631982,25,PEP,359.803654299,403147.8588,1427625.8857,Tambaram
Streetlight,254,Continuous,10.1890142144,25,PEP,359.803654299,403130.1132,1427625.8024,Tambaram
Streetlight,254,Continuous,10.5319094326,25,PEP,359.803654299,403114.2405,1427625.7838,Tambaram
Streetlight,254,Continuous,10.0640524002,25,PEP,359.803654299,403097.5529,1427626.3192,Tambaram
Streetlight,254,Continuous,9.7281550436,25,PEP,359.803654299,403050.3451,1427569.2918,Tambaram
Streetlight,254,Continuous,9.56320544883,25,PEP,359.803654299,403027.6734,1427611.7688,Tambaram
Streetlight,254,Continuous,9.8591150249,25,PEP,359.803654299,402914.4796,1427654.0885,Tambaram
Streetlight,254,Continuous,10.0120682855,25,PEP,359.803654299,403051.6549,1427616.1858,Tambaram
Streetlight,254,Continuous,9.71515901492,25,PEP,359.803654299,402931.832,1427653.8654,Tambaram
Streetlight,254,Continuous,9.70116329173,25,PEP,359.803654299,402949.2771,1427653.1212,Tambaram
Streetlight,254,Continuous,9.45023996878,25,PEP,359.803654299,402972.6478,1427652.4588,Tambaram
Streetlight,254,Continuous,9.81112968824,25,PEP,359.803654299,403058.1345,1427628.6141,Tambaram
Streetlight,254,Continuous,9.33927387776,25,PEP,359.803654299,403011.4192,1427651.6831,Tambaram
Streetlight,254,Continuous,9.33727448873,25,PEP,359.803654299,403036.1136,1427650.9777,Tambaram
Streetlight,254,Continuous,10.7298489464,25,PEP,359.803654299,403127.9762,1427758.673,Tambaram
Streetlight,254,Continuous,10.4299405922,25,PEP,359.803654299,403072.5763,1427725.1687,Tambaram
Streetlight,254,Continuous,10.4069476184,25,PEP,359.803654299,403085.5559,1427755.9247,Tambaram
Streetlight,254,Continuous,10.3569628927,25,PEP,359.803654299,403095.3071,1427772.8406,Tambaram
Streetlight,254,Continuous,10.2190050498,25,PEP,359.803654299,403047.5741,1427738.8765,Tambaram
Streetlight,254,Continuous,10.0360609538,25,PEP,359.803654299,403055.3538,1427757.7906,Tambaram
Streetlight,254,Continuous,10.6028877431,25,PEP,359.803654299,403073.7976,1427780.0976,Tambaram
Streetlight,254,Continuous,10.1090386533,25,PEP,359.803654299,403065.8801,1427782.3128,Tambaram
Streetlight,254,Continuous,9.94708814211,25,PEP,359.803654299,403050.199,1427783.4545,Tambaram
Streetlight,254,Continuous,14.6206599938,25,PEP,359.803654299,404099.7206,1428377.1164,Tambaram
Streetlight,254,Continuous,14.2257806609,25,PEP,359.803654299,404034.3124,1428383.861,Tambaram
Streetlight,254,Continuous,14.198788909,25,PEP,359.803654299,404018.3156,1428385.2215,Tambaram
Streetlight,254,Continuous,14.0378380923,25,PEP,359.803654299,403973.4243,1428365.6008,Tambaram
Streetlight,254,Continuous,13.9988500062,25,PEP,359.803654299,403978.1804,1428390.0833,Tambaram
Streetlight,254,Continuous,13.6689508167,25,PEP,359.803654299,403942.9638,1428393.5767,Tambaram
Streetlight,254,Continuous,13.6949428741,25,PEP,359.803654299,403930.8744,1428394.0532,Tambaram
Streetlight,254,Continuous,13.6119682294,25,PEP,359.803654299,403896.9223,1428396.4648,Tambaram
Streetlight,254,Continuous,13.5719804489,25,PEP,359.803654299,403882.3087,1428397.9979,Tambaram
Streetlight,254,Continuous,13.4740103865,25,PEP,359.803654299,403871.9323,1428398.9156,Tambaram
Streetlight,254,Continuous,9.20831389646,25,PEP,359.803654299,403351.4326,1427438.7955,Tambaram
Streetlight,254,Continuous,9.4512396633,25,PEP,359.803654299,403302.2585,1427453.907,Tambaram
Streetlight,254,Continuous,9.50622286155,25,PEP,359.803654299,403268.8358,1427503.6806,Tambaram
Streetlight,254,Continuous,9.56020636529,25,PEP,359.803654299,403290.3286,1427458.6029,Tambaram
Streetlight,254,Continuous,9.10534536155,25,PEP,359.803654299,403234.6068,1427466.4326,Tambaram
Streetlight,254,Continuous,9.3642662406,25,PEP,359.803654299,403186.4729,1427471.5826,Tambaram
